0, WISDM, 0, -100, , 0.8129084967320261, 0.45098039215686275, 0.6920846697400028, 0.682030313780273
0, WISDM, 1, -100, , 0.7642276422764228, 0.7413617886178862, 0.5649027593604276, 0.5489180864579245
0, WISDM, 2, -100, , 0.7881736526946108, 0.5606287425149701, 0.6435030672690206, 0.6026855847779177
0, WISDM, 3, -100, , 0.82275390625, 0.5302734375, 0.7145649095278589, 0.7232035126303463
0, WISDM, 4, -100, , 0.736574074074074, 0.85, 0.5248405488321543, 0.5022209886263869
0, WISDM, 5, -100, , 0.7717198581560284, 0.7828014184397163, 0.7641962964354264, 0.7278403428565356
0, WISDM, 6, -100, , 0.7582070707070707, 0.7525252525252525, 0.6860144475831146, 0.6722982586998056
0, WISDM, 7, -100, , 0.7738970588235294, 0.6531862745098039, 0.7074280652810622, 0.684053337431252
0, WISDM, 8, -100, , 0.675, 1.0735576923076924, 0.6363932142475965, 0.6396597489911082
0, WISDM, 9, -100, , 0.7341188524590164, 0.7146516393442623, 0.6467746927743646, 0.6047451939224084
